memory,r_deg,i_deg,score,n_coef
4,10,14,0.1541260160553208,120
4,10,15,0.15344573904408068,125
4,11,1,0.5134703097480974,60
4,11,2,0.29152563002643944,65
4,11,3,0.24647597817395878,70
4,11,4,0.17442091630613293,75
4,11,5,0.16001458678797317,80
4,11,6,0.1586349341698315,85
4,11,7,0.15687059351355867,90
4,11,8,0.1564050775154939,95
4,11,9,0.15604406464980966,100
4,11,10,0.1553468260331906,105
4,11,11,0.15417801091099673,110
4,11,12,0.153920873127434,115
4,11,13,0.1529836121056135,120
4,11,14,0.15277566141230944,125
4,11,15,0.15203406603844438,130
4,12,1,0.5123074012447093,65
4,12,2,0.2913579724615489,70
4,12,3,0.24638959036052718,75
4,12,4,0.17430879954657788,80
4,12,5,0.15981584742851737,85
4,12,6,0.15848630617092607,90
4,12,7,0.15664222578457365,95
4,12,8,0.1561469408830301,100
4,12,9,0.15577195752946973,105
4,12,10,0.1550891453260744,110
4,12,11,0.1539085314194287,115
4,12,12,0.15363735128553727,120
4,12,13,0.15267970869330574,125
4,12,14,0.15247044225820633,130
4,12,15,0.15172480001057617,135
4,13,1,0.5120235298502314,70
4,13,2,0.2904491950753573,75
4,13,3,0.245451385414143,80
4,13,4,0.17367517804435037,85
4,13,5,0.15929851849164262,90
4,13,6,0.15789608582621448,95
4,13,7,0.15589702127648614,100
4,13,8,0.15544018003878543,105
4,13,9,0.1550383645421474,110
4,13,10,0.15431631033316073,115
4,13,11,0.15313383068560582,120
4,13,12,0.1528482425466383,125
4,13,13,0.15185302276289858,130
4,13,14,0.15165313842146477,135
4,13,15,0.15087651329404553,140
4,14,1,0.5118357804803487,75
4,14,2,0.2899550966878207,80
4,14,3,0.2450790464369719,85
4,14,4,0.1735286561263082,90
4,14,5,0.15916255479919297,95
4,14,6,0.15768492413724916,100
4,14,7,0.1556924136589049,105
4,14,8,0.15524036448470635,110
4,14,9,0.15481061653328476,115
4,14,10,0.15406943312042692,120
4,14,11,0.15284909793191886,125
4,14,12,0.1525678144566253,130
4,14,13,0.15154603738282593,135
4,14,14,0.15131510087996433,140
4,14,15,0.15054356220698215,145
4,15,1,0.5117732130841929,80
4,15,2,0.2893750157764263,85
4,15,3,0.24464117069390895,90
4,15,4,0.1733309451013016,95
4,15,5,0.15870986976567297,100
4,15,6,0.15719336686453889,105
4,15,7,0.15508588729854875,110
4,15,8,0.15463482116123667,115
4,15,9,0.154189690599754,120
4,15,10,0.1534144343714046,125
4,15,11,0.15216702181144742,130
4,15,12,0.15188180800936846,135
4,15,13,0.15084397754055603,140
4,15,14,0.15061461852889474,145
4,15,15,0.149857695058794,150
5,1,1,0.9493909093432147,12
5,1,2,0.6790137658105599,18
5,1,3,0.5029838574306938,24
5,1,4,0.4585892432334946,30
5,1,5,0.4481125726874107,36
5,1,6,0.4475952516027233,42
5,1,7,0.4473844666782757,48
5,1,8,0.4470958284979724,54
5,1,9,0.4466321230296744,60
5,1,10,0.44470377637425473,66
5,1,11,0.44194107659617393,72
5,1,12,0.44031541710156274,78
5,1,13,0.44018281993020475,84
5,1,14,0.44003637449067246,90
5,1,15,0.44001800800321905,96
5,2,1,0.680720412457871,18
5,2,2,0.3886407072566537,24
5,2,3,0.35312806649333295,30
5,2,4,0.2964762316078529,36
5,2,5,0.2844532807395098,42
5,2,6,0.28295767992849064,48
5,2,7,0.282196254723665,54
5,2,8,0.28169842082064883,60
5,2,9,0.2814274572707117,66
5,2,10,0.2809444549908211,72
5,2,11,0.28004187456268037,78
5,2,12,0.2799103240138578,84
5,2,13,0.27902565347297004,90
5,2,14,0.27847944882176895,96
5,2,15,0.27825985167073986,102
5,3,1,0.5070000599712927,24
5,3,2,0.3538703963273672,30
5,3,3,0.31624605749871215,36
5,3,4,0.2545790561743632,42
5,3,5,0.24532205781667607,48
5,3,6,0.24364298065424922,54
5,3,7,0.24284145392929415,60
5,3,8,0.24232996781721208,66
5,3,9,0.24192238324246843,72
5,3,10,0.24121625622028078,78
5,3,11,0.24028169345723469,84
5,3,12,0.24014059453578296,90
5,3,13,0.2394513201027654,96
5,3,14,0.23911633135858673,102
5,3,15,0.23892105004471723,108
5,4,1,0.460029249162236,30
5,4,2,0.2977562559104978,36
5,4,3,0.2557232826410569,42
5,4,4,0.18985473103353284,48
5,4,5,0.1735032446034212,54
5,4,6,0.1689126381129991,60
5,4,7,0.1673304332213301,66
5,4,8,0.1653929796611283,72
5,4,9,0.16443944288881468,78
5,4,10,0.16327575492757243,84
5,4,11,0.16186008378450756,90
5,4,12,0.16170595341979446,96
5,4,13,0.1609777818794132,102
5,4,14,0.16048748986446906,108
5,4,15,0.16034894151922477,114
5,5,1,0.4492510556122236,36
5,5,2,0.2862132538957066,42
5,5,3,0.24638080220262007,48
5,5,4,0.17338276970021135,54
5,5,5,0.15434075269876074,60
5,5,6,0.15051201132573624,66
5,5,7,0.14909563997226333,72
5,5,8,0.14814100270694083,78
5,5,9,0.1472466721011951,84
5,5,10,0.14652648437760574,90
5,5,11,0.1449969836680079,96
5,5,12,0.14482904130915691,102
5,5,13,0.1439779583287552,108
5,5,14,0.1436014051827546,114
5,5,15,0.1434491088595721,120
5,6,1,0.44869016093379693,42
5,6,2,0.28455517988617407,48
5,6,3,0.24441162167568947,54
5,6,4,0.16851673645751064,60
5,6,5,0.1500601218742972,66
5,6,6,0.14694340814924653,72
5,6,7,0.1459584583425411,78
5,6,8,0.1450410793890861,84
5,6,9,0.14432218932419172,90
5,6,10,0.14377147429034412,96
5,6,11,0.1422053534590763,102
5,6,12,0.1420664441965439,108
5,6,13,0.14119420603021737,114
5,6,14,0.1407732588393441,120
5,6,15,0.1406179597674015,126
5,7,1,0.44838677091350115,48
5,7,2,0.28379920461761915,54
5,7,3,0.24345570129912025,60
5,7,4,0.1672067988530102,66
5,7,5,0.14851805778851004,72
5,7,6,0.14586029140475762,78
5,7,7,0.14488986035693563,84
5,7,8,0.14408481127798564,90
5,7,9,0.14337361115495115,96
5,7,10,0.14282208833814042,102
5,7,11,0.14125235190420768,108
5,7,12,0.14109589873798004,114
5,7,13,0.1402360761042845,120
5,7,14,0.13982782845756342,126
5,7,15,0.1396701129639365,132
5,8,1,0.44829627010731554,54
5,8,2,0.2834720168963412,60
5,8,3,0.2431064782671844,66
5,8,4,0.1653013686647935,72
5,8,5,0.147591290761422,78
5,8,6,0.14493200379456989,84
5,8,7,0.14413563970160675,90
5,8,8,0.143167917616605,96
5,8,9,0.14233725173502013,102
5,8,10,0.1417665864672717,108
5,8,11,0.14024273450815927,114
5,8,12,0.14008934134138826,120
5,8,13,0.13922190171960666,126
5,8,14,0.13880720037371186,132
5,8,15,0.13864956702280892,138
5,9,1,0.4479213475251278,60
5,9,2,0.28321907116212125,66
5,9,3,0.24276264485522867,72
5,9,4,0.1645522694954606,78
5,9,5,0.14696045059808624,84
5,9,6,0.14438220686596656,90
5,9,7,0.14357374404614795,96
5,9,8,0.1425378152701813,102
5,9,9,0.14175578593934793,108
5,9,10,0.1411146356768406,114
5,9,11,0.13956685837594446,120
5,9,12,0.139381322421258,126
5,9,13,0.1385107126994469,132
5,9,14,0.13804789807197673,138
5,9,15,0.13787859738471125,144
5,10,1,0.4454052196868377,66
5,10,2,0.2824539022372656,72
5,10,3,0.24182756325652616,78
5,10,4,0.16324700123235178,84
5,10,5,0.14595744430901106,90
5,10,6,0.143598139941666,96
5,10,7,0.1427987783761775,102
5,10,8,0.14175902784552158,108
5,10,9,0.14090858200936573,114
5,10,10,0.1401034755770442,120
5,10,11,0.13841787869006017,126
5,10,12,0.13824201456696922,132
5,10,13,0.13738539524937196,138
5,10,14,0.13687468522702873,144
5,10,15,0.1367153467006959,150
5,11,1,0.4422055244539419,72
5,11,2,0.2812724839129234,78
5,11,3,0.24061742492212856,84
5,11,4,0.1617877984375825,90
5,11,5,0.14434148711798278,96
5,11,6,0.14193733273875817,102
5,11,7,0.14111062981633166,108
5,11,8,0.14011337944048632,114
5,11,9,0.1391851558536362,120
5,11,10,0.13826412662137993,126
5,11,11,0.13656569575102137,132
5,11,12,0.13637273148840653,138
5,11,13,0.1354991256826409,144
5,11,14,0.13496222827660742,150
5,11,15,0.1347977849628228,156
5,12,1,0.44093089369283656,78
5,12,2,0.2811033102729999,84
5,12,3,0.24049526140046595,90
5,12,4,0.16166333828490362,96
5,12,5,0.14415682379107017,102
5,12,6,0.14178297648704385,108
5,12,7,0.14093149636348634,114
5,12,8,0.13993440384869454,120
5,12,9,0.13897535716206016,126
5,12,10,0.13808648228788714,132
5,12,11,0.13636621333676094,138
5,12,12,0.13615763105857936,144
5,12,13,0.1352566800023835,150
5,12,14,0.1347378208379808,156
5,12,15,0.13456385941877677,162
5,13,1,0.44080557122853387,84
5,13,2,0.28033495362157496,90
5,13,3,0.2397461782422539,96
5,13,4,0.16119103910363392,102
5,13,5,0.14355486081760455,108
5,13,6,0.14114693479319612,114
5,13,7,0.14028144453255093,120
5,13,8,0.13927812777472842,126
5,13,9,0.138308200237357,132
5,13,10,0.13743425048358562,138
5,13,11,0.1357165740946313,144
5,13,12,0.1354800920938709,150
5,13,13,0.1345701298224315,156
5,13,14,0.13404251339539022,162
5,13,15,0.13388821153571245,168
5,14,1,0.4406904400285021,90
5,14,2,0.27984722158584274,96
5,14,3,0.2395346528211575,102
5,14,4,0.1607113975766731,108
5,14,5,0.14307588379314018,114
5,14,6,0.14060982779572195,120
5,14,7,0.13974424357729337,126
5,14,8,0.1387409475893739,132
5,14,9,0.13774939958132384,138
5,14,10,0.1368805489348455,144
5,14,11,0.13512941528151035,150
5,14,12,0.13490907511489494,156
5,14,13,0.13396456002720455,162
5,14,14,0.1334036525775884,168
5,14,15,0.13325519532696892,174
5,15,1,0.4407444375727779,96
5,15,2,0.2796742201845591,102
5,15,3,0.239380104669168,108
5,15,4,0.16055899391683812,114
5,15,5,0.14292256765139236,120
5,15,6,0.14045724643906127,126
5,15,7,0.13959173988532464,132
5,15,8,0.13857718627872423,138
5,15,9,0.1375475710638309,144
5,15,10,0.13667158227395004,150
5,15,11,0.13493841426062153,156
5,15,12,0.1347093172737882,162
5,15,13,0.13379317197546928,168
5,15,14,0.13322726250552092,174
5,15,15,0.1330791538570564,180
6,1,1,0.9495573789144431,14
6,1,2,0.6618981974247956,21
6,1,3,0.4892128687938417,28
6,1,4,0.44621771231904944,35
6,1,5,0.43612496656915034,42
6,1,6,0.4353028984157761,49
6,1,7,0.43498173075681484,56
6,1,8,0.4346504503782839,63
6,1,9,0.4339094787686189,70
6,1,10,0.4309360306871288,77
6,1,11,0.4274669626008655,84
6,1,12,0.42539336420708834,91
6,1,13,0.42500416767288496,98
6,1,14,0.4247302277206067,105
6,1,15,0.4246604998593142,112
6,2,1,0.6632803860746384,21
6,2,2,0.387796703898771,28
6,2,3,0.3500206210974286,35
6,2,4,0.2933337016650792,42
6,2,5,0.2799508767935323,49
6,2,6,0.27802674361905116,56
6,2,7,0.2773302984583492,63
6,2,8,0.27647414909880036,70
6,2,9,0.27599258977849966,77
6,2,10,0.2756420627743379,84
6,2,11,0.27496176831516383,91
6,2,12,0.2748341371148352,98
6,2,13,0.27388944449501534,105
6,2,14,0.27285656845831147,112
6,2,15,0.27267610705867584,119
6,3,1,0.4942672014776634,28
6,3,2,0.35084035928452106,35
6,3,3,0.3105423613814551,42
6,3,4,0.2541382544064142,49
6,3,5,0.24038683452624832,56
6,3,6,0.23833476619641542,63
6,3,7,0.23743322180787385,70
6,3,8,0.23653453110463363,77
6,3,9,0.23582390724270277,84
6,3,10,0.23534376890465733,91
6,3,11,0.23475533495977122,98
6,3,12,0.23466237220016933,105
6,3,13,0.23370798590152775,112
6,3,14,0.23309286207831217,119
6,3,15,0.23286808747356488,126
6,4,1,0.4478980693857547,35
6,4,2,0.29491266729939636,42
6,4,3,0.25537024698439637,49
6,4,4,0.18848626955740405,56
6,4,5,0.1639078894419722,63
6,4,6,0.16021886481946102,70
6,4,7,0.1579556363711441,77
6,4,8,0.15589000120022942,84
6,4,9,0.15407961221357463,91
6,4,10,0.15354224982604575,98
6,4,11,0.1528024475678007,105
6,4,12,0.15262468901835752,112
6,4,13,0.15140995417856226,119
6,4,14,0.1506818558849955,126
6,4,15,0.15027127009326646,133
6,5,1,0.4376342176393343,42
6,5,2,0.2816401206123594,49
6,5,3,0.24129703539393652,56
6,5,4,0.16407428675052232,63
6,5,5,0.14053383002122477,70
6,5,6,0.13662072056029803,77
6,5,7,0.13534943896681478,84
6,5,8,0.13399169679390105,91
6,5,9,0.13259879094364574,98
6,5,10,0.13222078290837194,105
6,5,11,0.13153038433024236,112
6,5,12,0.13138568028868686,119
6,5,13,0.13019484249301877,126
6,5,14,0.12959079823366546,133
6,5,15,0.12920838362624484,140
6,6,1,0.4367925935576803,49
6,6,2,0.2795251108141034,56
6,6,3,0.23908162267597352,63
6,6,4,0.16007464871634194,70
6,6,5,0.1361153606649013,77
6,6,6,0.13320445638921713,84
6,6,7,0.13198220706362745,91
6,6,8,0.13083386570854522,98
6,6,9,0.1296658278553521,105
6,6,10,0.12927552560901184,112
6,6,11,0.1285433390618608,119
6,6,12,0.12837631335442695,126
6,6,13,0.12724223680421556,133
6,6,14,0.12664343899696445,140
6,6,15,0.12629495819443476,147
6,7,1,0.43629628222859895,56
6,7,2,0.2788528352346665,63
6,7,3,0.23813825290013302,70
6,7,4,0.15764852145166972,77
6,7,5,0.13460054719702416,84
6,7,6,0.13170162201806232,91
6,7,7,0.13050398912975825,98
6,7,8,0.129343121556017,105
6,7,9,0.1281401313567686,112
6,7,10,0.1277292230162561,119
6,7,11,0.12705839761316953,126
6,7,12,0.12690790133297625,133
6,7,13,0.12580394085744365,140
6,7,14,0.12520818021528793,147
6,7,15,0.12486747333496448,154
6,8,1,0.4361977139891578,63
6,8,2,0.2781844250102558,70
6,8,3,0.23740776248903533,77
6,8,4,0.15542436977423166,84
6,8,5,0.1333690433282582,91
6,8,6,0.13067436107333838,98
6,8,7,0.12947030790057037,105
6,8,8,0.1281870671512904,112
6,8,9,0.12701489234390922,119
6,8,10,0.1265652672940123,126
6,8,11,0.12590517229450662,133
6,8,12,0.12569598211320046,140
6,8,13,0.12456535632199754,147
6,8,14,0.12395761171033379,154
6,8,15,0.123611899493309,161
6,9,1,0.435485100902864,70
6,9,2,0.27768278841342103,77
6,9,3,0.23685046166992194,84
6,9,4,0.1539608025294976,91
6,9,5,0.13194182781483116,98
6,9,6,0.12937139270607817,105
6,9,7,0.12814675037034848,112
6,9,8,0.12698935563271913,119
6,9,9,0.12590833707494914,126
6,9,10,0.12541940954800568,133
6,9,11,0.12473949206427422,140
6,9,12,0.12452774096565454,147
6,9,13,0.12340182956199168,154
6,9,14,0.12285925430808792,161
6,9,15,0.1224656691299101,168
6,10,1,0.43151848768581597,77
6,10,2,0.2773143536212055,84
6,10,3,0.23643821611549326,91
6,10,4,0.1533284034698652,98
6,10,5,0.13141992820827597,105
6,10,6,0.1288832587676795,112
6,10,7,0.12766835075517036,119
6,10,8,0.12646631815508497,126
6,10,9,0.1253436570480379,133
6,10,10,0.12474058588305721,140
6,10,11,0.12395989050245948,147
6,10,12,0.12377701574157401,154
6,10,13,0.12266055534997303,161
6,10,14,0.12211829861623287,168
6,10,15,0.1217254435227562,175
6,11,1,0.4273189458433448,84
6,11,2,0.27625944427817606,91
6,11,3,0.23544839758885727,98
6,11,4,0.15270339565137156,105
6,11,5,0.1307346516437858,112
6,11,6,0.128136000142055,119
6,11,7,0.12691483965636896,126
6,11,8,0.12573310171872806,133
6,11,9,0.12456280308234362,140
6,11,10,0.12386356212558298,147
6,11,11,0.12306652577436063,154
6,11,12,0.1228691489757833,161
6,11,13,0.12172239263318453,168
6,11,14,0.12113576463082429,175
6,11,15,0.12075216365795034,182
6,12,1,0.4258494803132267,91
6,12,2,0.27605254062257933,98
6,12,3,0.23537608919592587,105
6,12,4,0.15259678658200268,112
6,12,5,0.1305359561130011,119
6,12,6,0.12794528784547765,126
6,12,7,0.12677028440702218,133
6,12,8,0.12554736295049085,140
6,12,9,0.12433585462304825,147
6,12,10,0.12366112521383833,154
6,12,11,0.12284958081465205,161
6,12,12,0.12263446241034039,168
6,12,13,0.12148322084271371,175
6,12,14,0.12089272273658638,182
6,12,15,0.12061492124160522,189
6,13,1,0.42543971368941697,98
6,13,2,0.2754510515322064,105
6,13,3,0.2345201235076636,112
6,13,4,0.15182289713903413,119
6,13,5,0.12975626783280925,126
6,13,6,0.12723339831253389,133
6,13,7,0.12607700288426818,140
6,13,8,0.12483242581414587,147
6,13,9,0.12360016085692467,154
6,13,10,0.1229288067414323,161
6,13,11,0.12209863667811047,168
6,13,12,0.12186698457467018,175
6,13,13,0.12072936640890693,182
6,13,14,0.12009988523759037,189
6,13,15,0.1198311363674065,196
6,14,1,0.42528404559413824,105
6,14,2,0.27454381914086295,112
6,14,3,0.23408374093421117,119
6,14,4,0.15102898427691963,126
6,14,5,0.12891266454188857,133
6,14,6,0.126354908356783,140
6,14,7,0.12518406069307716,147
6,14,8,0.12393595125665995,154
6,14,9,0.12277266376661801,161
6,14,10,0.12216513300049751,168
6,14,11,0.1213105117715934,175
6,14,12,0.12109376350608245,182
6,14,13,0.11988836132499246,189
6,14,14,0.11917188249603973,196
6,14,15,0.11890195686396526,203
6,15,1,0.425342574548415,112
6,15,2,0.27448127185383464,119
6,15,3,0.2339740808545923,126
6,15,4,0.15085947230907779,133
6,15,5,0.12866018104360558,140
6,15,6,0.12614442042322174,147
6,15,7,0.12498949532728022,154
6,15,8,0.12373020257249871,161
6,15,9,0.1225547781677397,168
6,15,10,0.12193823904922003,175
6,15,11,0.12108587701295799,182
6,15,12,0.12086611561952924,189
6,15,13,0.11967325560785012,196
6,15,14,0.11894703576854843,203
6,15,15,0.11867265372001135,210
7,1,1,0.9495861424919758,16
7,1,2,0.6444288876516499,24
7,1,3,0.4846363703622967,32
7,1,4,0.44384990716861167,40
7,1,5,0.433863417826375,48
7,1,6,0.4330253765912453,56
7,1,7,0.43258582785491645,64
7,1,8,0.43216573601921526,72
7,1,9,0.4315436623526714,80
7,1,10,0.42861508182104907,88
7,1,11,0.4251167799342327,96
7,1,12,0.42301309755214084,104
7,1,13,0.4226255860698866,112
7,1,14,0.42228478478562276,120
7,1,15,0.42224227359257854,128
7,2,1,0.645407456986247,24
7,2,2,0.3856118374586573,32
7,2,3,0.34723578800005594,40
7,2,4,0.29035177397396117,48
7,2,5,0.27705538541049846,56
7,2,6,0.27467296263567953,64
7,2,7,0.27384261904389356,72
7,2,8,0.27229765083166296,80
7,2,9,0.27177874304769156,88
7,2,10,0.27143305391379047,96
7,2,11,0.27078372947322393,104
7,2,12,0.2705093972531371,112
7,2,13,0.26979282030281115,120
7,2,14,0.2684199679264142,128
7,2,15,0.26829341391864797,136
7,3,1,0.4887707982426889,32
7,3,2,0.34786371170951885,40
7,3,3,0.3089735238711227,48
7,3,4,0.25335511002553945,56
7,3,5,0.23915389259582262,64
7,3,6,0.23607182178182934,72
7,3,7,0.2350699811801064,80
7,3,8,0.23318730098577437,88
7,3,9,0.23192271110976534,96
7,3,10,0.23152352138773707,104
7,3,11,0.23115664390584933,112
7,3,12,0.23075176036137646,120
7,3,13,0.22963092719866504,128
7,3,14,0.2285770949886221,136
7,3,15,0.2282817656986743,144
7,4,1,0.4452163374879336,40
7,4,2,0.2920512047551011,48
7,4,3,0.2545592463211055,56
7,4,4,0.18571582589947985,64
7,4,5,0.16030964231031108,72
7,4,6,0.15680272738853782,80
7,4,7,0.15428413415193984,88
7,4,8,0.15183941001558324,96
7,4,9,0.14935555693839342,104
7,4,10,0.1489264169040907,112
7,4,11,0.14819631485102658,120
7,4,12,0.14795036853219512,128
7,4,13,0.1465877124286385,136
7,4,14,0.14562720330910905,144
7,4,15,0.1453345345513056,152
7,5,1,0.4351493288884889,48
7,5,2,0.27860916182825596,56
7,5,3,0.2403084763905386,64
7,5,4,0.1607916829776007,72
7,5,5,0.1375341479287212,80
7,5,6,0.13306744972857934,88
7,5,7,0.1315921883624248,96
7,5,8,0.1295440827156043,104
7,5,9,0.12796889360081792,112
7,5,10,0.12760537242905476,120
7,5,11,0.12709274974096937,128
7,5,12,0.1268462541188772,136
7,5,13,0.12568185605484064,144
7,5,14,0.12482338426052678,152
7,5,15,0.12441301082636168,160
7,6,1,0.4342947848419474,56
7,6,2,0.2762114350311348,64
7,6,3,0.2372626148267739,72
7,6,4,0.15682145591602367,80
7,6,5,0.13250107159560368,88
7,6,6,0.12900797230002628,96
7,6,7,0.12775747375855934,104
7,6,8,0.1261752240239559,112
7,6,9,0.12487347684619803,120
7,6,10,0.12440826263641132,128
7,6,11,0.1239126515085331,136
7,6,12,0.12357048003778609,144
7,6,13,0.12252818127668051,152
7,6,14,0.12165026270207856,160
7,6,15,0.1212832818279651,168
7,7,1,0.4336927362229776,64
7,7,2,0.27521016487990396,72
7,7,3,0.2360645930864901,80
7,7,4,0.1537670052108201,88
7,7,5,0.13081491203811377,96
7,7,6,0.1275448121475751,104
7,7,7,0.1263368002453792,112
7,7,8,0.1249749476504312,120
7,7,9,0.12354436207416128,128
7,7,10,0.12308612904914702,136
7,7,11,0.12258857733721566,144
7,7,12,0.12221746557011233,152
7,7,13,0.12124308130109168,160
7,7,14,0.12037655554566096,168
7,7,15,0.12001930204811101,176
7,8,1,0.4334849541402071,72
7,8,2,0.2736535406231928,80
7,8,3,0.23417055352509045,88
7,8,4,0.1513162011716077,96
7,8,5,0.1287688929372913,104
7,8,6,0.12603226307611837,112
7,8,7,0.1250031759747528,120
7,8,8,0.12367741916094745,128
7,8,9,0.12237388562133716,136
7,8,10,0.12185084620293518,144
7,8,11,0.12140252927734929,152
7,8,12,0.12098569440279548,160
7,8,13,0.11997874196302234,168
7,8,14,0.11908490303926586,176
7,8,15,0.11872027848226745,184
7,9,1,0.4328694095689905,80
7,9,2,0.2732916438580883,88
7,9,3,0.23339720677249529,96
7,9,4,0.14899557430382754,104
7,9,5,0.1271434171972836,112
7,9,6,0.12455789802542466,120
7,9,7,0.12339688615502195,128
7,9,8,0.12229490065164564,136
7,9,9,0.12099376572983873,144
7,9,10,0.12043829527916548,152
7,9,11,0.11993929470956212,160
7,9,12,0.11951758704505575,168
7,9,13,0.11850528777582328,176
7,9,14,0.11775494912502944,184
7,9,15,0.11737398851922572,192
7,10,1,0.42866454333875537,88
7,10,2,0.27297706422601686,96
7,10,3,0.23310862388668296,104
7,10,4,0.1485317763442168,112
7,10,5,0.12664498241854735,120
7,10,6,0.1240388874190696,128
7,10,7,0.12285146686197605,136
7,10,8,0.12172747821054458,144
7,10,9,0.12041265015563016,152
7,10,10,0.11974968818940847,160
7,10,11,0.1191473793459467,168
7,10,12,0.11879045363829498,176
7,10,13,0.11779859722001375,184
7,10,14,0.11704500081598744,192
7,10,15,0.11666437356326581,200
7,11,1,0.4241900432241298,96
7,11,2,0.27202168622970824,104
7,11,3,0.2322966054534104,112
7,11,4,0.14802905920230217,120
7,11,5,0.12611316870633935,128
7,11,6,0.12347621563569798,136
7,11,7,0.12231702321699399,144
7,11,8,0.12121967931453127,152
7,11,9,0.1198624800837532,160
7,11,10,0.11912604267992172,168
7,11,11,0.11851248346283524,176
7,11,12,0.1181342448279657,184
7,11,13,0.11712723716027566,192
7,11,14,0.11632956471267147,200
7,11,15,0.11591839846366367,208
7,12,1,0.42267896100269536,104
7,12,2,0.2717363964232893,112
7,12,3,0.23209421282978715,120
7,12,4,0.14776183053381983,128
7,12,5,0.1259311729836086,136
7,12,6,0.12326651861747649,144
7,12,7,0.12207597296211621,152
7,12,8,0.12090908166659928,160
7,12,9,0.11953259324837723,168
7,12,10,0.11882633083016168,176
7,12,11,0.11819778631680052,184
7,12,12,0.11780871327024042,192
7,12,13,0.11678498619940893,200
7,12,14,0.11596571372958314,208
7,12,15,0.11556961074063327,216
7,13,1,0.42228555496278053,112
7,13,2,0.2713950415387194,120
7,13,3,0.23104208113990224,128
7,13,4,0.14693054860621627,136
7,13,5,0.1252075036009436,144
7,13,6,0.12264030348149797,152
7,13,7,0.12146004222590948,160
7,13,8,0.12028403041871864,168
7,13,9,0.11888166133623485,176
7,13,10,0.11815024061975617,184
7,13,11,0.1175201264229136,192
7,13,12,0.11709593704121848,200
7,13,13,0.11606215750612318,208
7,13,14,0.11515200436847468,216
7,13,15,0.11477839109675857,224
7,14,1,0.42215378420337135,120
7,14,2,0.2702222380536984,128
7,14,3,0.23027407415836243,136
7,14,4,0.14590926578250168,144
7,14,5,0.12415014859100117,152
7,14,6,0.12161995645929893,160
7,14,7,0.12043531929338601,168
7,14,8,0.11923063222341887,176
7,14,9,0.11794738518162656,184
7,14,10,0.11729724120646204,192
7,14,11,0.11664069472767835,200
7,14,12,0.11624704562448647,208
7,14,13,0.11512066093232783,216
7,14,14,0.1141425249096994,224
7,14,15,0.11373830362063352,232
7,15,1,0.42225450702680223,128
7,15,2,0.2701530538198763,136
7,15,3,0.23010918474982756,144
7,15,4,0.14578152989455972,152
7,15,5,0.1239306649627831,160
7,15,6,0.12143402589079572,168
7,15,7,0.12026432616630776,176
7,15,8,0.11907294229130863,184
7,15,9,0.11777584761876574,192
7,15,10,0.1170987414071013,200
7,15,11,0.11643454441955008,208
7,15,12,0.11602903130214666,216
7,15,13,0.11491007145173145,224
7,15,14,0.11389061299442131,232
7,15,15,0.11347455663298864,240
8,1,1,0.949592951113045,18
8,1,2,0.6287203326997929,27
8,1,3,0.4819268039476216,36
8,1,4,0.44292601376081125,45
8,1,5,0.4315701146220293,54
8,1,6,0.4300652342996137,63
8,1,7,0.42948084174944595,72
8,1,8,0.4289977628708173,81
8,1,9,0.4282132879268506,90
8,1,10,0.4248318912165747,99
8,1,11,0.42092337733575425,108
8,1,12,0.41856075646289526,117
8,1,13,0.41796100996838104,126
8,1,14,0.4175780177535186,135
8,1,15,0.41741871738999836,144
8,2,1,0.6290935533418478,27
8,2,2,0.3822231053566052,36
8,2,3,0.34316830271926313,45
8,2,4,0.2876522749673489,54
8,2,5,0.2727276772469107,63
8,2,6,0.2706255882818645,72
8,2,7,0.26913819671261136,81
8,2,8,0.2677673141336207,90
8,2,9,0.26737640106221255,99
8,2,10,0.26694449056969577,108
8,2,11,0.26637570217933393,117
8,2,12,0.2660622400982918,126
8,2,13,0.26559086460293385,135
8,2,14,0.26447695277711164,144
8,2,15,0.2643578668220328,153
8,3,1,0.4848106238480268,36
8,3,2,0.34347940178369757,45
8,3,3,0.30893685115349073,54
8,3,4,0.2520174009686248,63
8,3,5,0.23757783533871024,72
8,3,6,0.23421636999867226,81
8,3,7,0.23287227958099885,90
8,3,8,0.23077427461271557,99
8,3,9,0.2292399182143298,108
8,3,10,0.2287508971094829,117
8,3,11,0.22840846075599147,126
8,3,12,0.227993430089289,135
8,3,13,0.2269223032565092,144
8,3,14,0.22574533220487103,153
8,3,15,0.22552485154985083,162
8,4,1,0.4439771453987721,45
8,4,2,0.2892756861804777,54
8,4,3,0.253095063248995,63
8,4,4,0.18113544294178008,72
8,4,5,0.15854210132465416,81
8,4,6,0.1533451038838529,90
8,4,7,0.15069028378480906,99
8,4,8,0.14670425950186197,108
8,4,9,0.1453427990964256,117
8,4,10,0.1446117047134656,126
8,4,11,0.14412479232128567,135
8,4,12,0.1438322780209427,144
8,4,13,0.14257116715510615,153
8,4,14,0.1416338873833912,162
8,4,15,0.14133254475697132,171
8,5,1,0.4326539651771031,54
8,5,2,0.2743756385285269,63
8,5,3,0.23895211661715232,72
8,5,4,0.15900954515511784,81
8,5,5,0.13447460480450762,90
8,5,6,0.1287885990442409,99
8,5,7,0.1270087489926229,108
8,5,8,0.12490643504305661,117
8,5,9,0.1235931227045046,126
8,5,10,0.12295913712368482,135
8,5,11,0.12253610861264375,144
