i,q
26.20858764648437,-1.858761429786682
0.8673802018165588,-17.77100944519043
3.843983173370361,1.0617475509643557
1.1215274333953855,-22.35047149658203
-24.591306686401367,-2.6016845703125
-3.379612922668457,9.894242286682127
-11.334318161010742,-4.023375511169434
-5.950430870056152,24.69001579284668
20.53912734985352,5.156500339508057
0.5463124513626099,-2.173246383666992
16.994184494018555,7.201361656188965
10.747455596923828,-23.77792739868164
-13.60873794555664,-8.587363243103027
3.714890956878662,-4.716738700866699
-19.50138664245605,-12.646421432495115
-12.945088386535645,20.13555335998535
5.403511047363281,5.463209629058838
-10.329364776611328,9.59778118133545
19.06190490722656,16.749971389770508
13.411972045898438,-14.04279899597168
0.146928384900093,0.0267912466078996
15.51796531677246,-12.588322639465332
-16.115638732910156,-19.763601303100582
-12.3092622756958,6.641787528991699
-3.0059680938720703,-7.864643573760986
-20.398799896240234,12.174171447753906
10.620845794677734,20.20795440673828
5.118340015411377,-1.26722514629364
4.91398811340332,15.214831352233888
24.343292236328125,-8.561705589294434
-4.52189826965332,-17.62118911743164
2.83737850189209,0.0063677239231765
-4.471225738525391,-20.891721725463867
-24.547014236450195,4.095493316650391
-0.2904130220413208,11.161124229431152
-11.284692764282228,-1.23521625995636
0.9942429065704346,24.92229461669922
22.111230850219727,0.1423614174127578
0.8117381930351257,-3.705917835235596
17.312402725219727,2.542602062225342
3.1976964473724365,-25.303834915161133
-16.096250534057617,-4.154275417327881
1.7740249633789062,-4.690512180328369
-21.202136993408203,-6.21436882019043
-7.132613658905029,22.803525924682617
8.369889259338379,4.97838020324707
-6.463792324066162,11.216757774353027
22.41270446777344,10.340636253356934
9.78355312347412,-17.699756622314453
-0.9041222929954528,-0.7801426649093628
10.999053001403809,-15.98537540435791
-20.822126388549805,-15.234228134155272
-10.396998405456545,10.420867919921877
-4.634620666503906,-5.538434982299805
-15.514623641967772,17.037534713745117
16.16258430480957,16.91290855407715
6.075782775878906,-3.6148622035980233
8.168923377990723,12.760009765625
20.52368927001953,-15.35159683227539
-10.583291053771973,-16.15657615661621
1.4239164590835571,-0.1699133217334747
-9.637836456298828,-18.00885009765625
-22.70128059387207,11.512008666992188
3.1405258178710938,11.992693901062012
-10.01705837249756,1.577598214149475
8.070343017578125,23.076791763305664
21.56047821044922,-6.353765487670898
-0.8316909074783325,-4.581800937652588
16.268510818481445,-1.98524820804596
-3.653825283050537,-25.54766082763672
-17.49896240234375,0.1430153995752334
0.2272365093231201,-3.133247375488281
-21.730514526367188,1.22860586643219
-0.4326041936874389,24.425424575805664
10.75421142578125,2.763568878173828
-2.910005569458008,11.684958457946776
24.42850112915039,4.146785259246826
4.547228813171387,-20.9912109375
-2.50708270072937,-0.6932399272918701
5.979350090026856,-17.4599609375
-24.31646156311035,-8.781522750854492
-7.650778293609619,14.113283157348633
-4.656216144561768,-3.6508126258850098
-10.37555694580078,19.86526870727539
20.571304321289062,11.609997749328612
5.599098205566406,-5.889360427856445
9.870283126831056,9.51676082611084
15.418898582458496,-20.24060440063477
-14.430326461791992,-13.23200225830078
-0.198771059513092,-0.2585932910442352
-13.783943176269531,-14.114511489868164
-18.66776466369629,17.253280639648438
7.726491451263428,12.011953353881836
-7.624200820922852,3.4652228355407715
13.712845802307127,19.210243225097656
19.27758979797364,-12.385642051696776
-1.907306432723999,-6.136138439178467
14.62635898590088,-5.579211711883545
-10.85910415649414,-23.10083198547364
-17.294269561767578,6.199600696563721
-0.1919964402914047,-2.077714443206787
-20.048263549804688,5.750231742858887
6.027798652648926,24.219655990600582
11.791980743408203,-0.6385594606399536
-0.0839647129178047,10.47995662689209
24.55745887756348,-3.0401289463043213
-1.922168731689453,-21.77696418762207
-3.9770140647888175,-0.0622848756611347
1.5970240831375122,-17.1955623626709
-25.847082138061523,-1.6489678621292114
-3.318274974822998,16.3098087310791
-4.659739017486572,-1.8165322542190552
-4.344173431396484,21.84464454650879
23.21491813659668,5.761859893798828
4.729410648345947,-8.991083145141602
10.717586517333984,6.205620765686035
8.357253074645996,-23.550312042236328
-18.771772384643555,-8.287698745727539
-0.9128750562667848,0.9719505906105042
-15.949238777160645,-9.955514907836914
-13.23981475830078,21.68803024291992
11.689252853393556,9.547097206115724
-5.084710121154785,4.50447940826416
17.966764450073242,14.572903633117676
14.894838333129885,-17.5836181640625
-4.420260906219482,-6.339590072631836
11.677594184875488,-8.3869047164917
-17.05069923400879,-19.79688835144043
-15.363999366760254,11.45712661743164
-0.5077590942382812,-1.2925443649291992
-16.986732482910156,10.486327171325684
13.14547061920166,21.95419692993164
12.462791442871094,-4.674294471740723
2.6709108352661133,8.466167449951172
22.435850143432617,-9.599322319030762
-8.044970512390137,-21.610706329345703
-4.738744735717773,0.5045552849769592
-2.9215221405029297,-16.044788360595703
-25.43921661376953,6.306944370269775
2.3425307273864746,17.804794311523438
-3.174251079559326,-0.422059416770935
1.935502052307129,21.3939151763916
24.047325134277344,-1.6145347356796265
1.565526008605957,-11.26051902770996
10.95134735107422,2.450497627258301
1.748077630996704,-25.40903091430664
-20.79766845703125,-2.988775968551636
-0.7502231597900391,2.552896976470948
-17.391178131103516,-4.7901763916015625
-6.639622688293457,25.718997955322266
14.962324142456056,6.345037460327148
-2.78145170211792,5.03612232208252
20.707744598388672,8.953319549560547
10.714506149291992,-22.37873077392578
-7.323100090026855,-5.577457904815674
8.324658393859863,-10.911349296569824
-21.166858673095703,-13.87175178527832
-11.500125885009766,16.464601516723633
0.1759971529245376,0.4382006227970123
-13.12258243560791,14.66840362548828
19.18108940124512,17.61139488220215
12.05310344696045,-8.571846961975098
4.308811664581299,6.093884944915772
18.289146423339844,-15.118590354919434
-13.403167724609377,-18.0282039642334
-6.014735221862793,2.916762351989746
-7.178635597229004,-14.133749008178713
-22.65323638916016,12.85491943359375
8.042279243469238,16.95823860168457
-1.6732230186462402,0.4134262204170227
6.99251651763916,19.56891441345215
24.09640121459961,-8.315149307250977
-1.4063632488250732,-12.19865608215332
10.273571014404297,-0.8604962229728699
-4.971020698547363,-23.289512634277344
-21.550338745117188,3.513236284255981
-0.4018146097660064,4.223336219787598
-16.945880889892578,-0.0559023506939411
1.1217155456542969,26.593461990356445
17.37493133544922,1.4951046705245972
-0.6886303424835205,3.6266374588012695
21.99438667297364,2.295296669006348
4.437965393066406,-24.353422164916992
-9.065131187438965,-3.839478492736816
4.7710442543029785,-11.279596328735352
-23.96271133422852,-7.119292259216309
-6.503636360168457,19.50455474853516
1.3172543048858645,1.189842700958252
-8.300538063049316,17.052490234375
22.90221405029297,11.99964427947998
9.14097499847412,-12.023391723632812
4.796113967895508,4.711537837982178
13.233010292053224,-19.470672607421875
-18.8587703704834,-14.075325012207031
-6.447113990783691,4.874506950378418
-9.63331699371338,-10.957890510559082
-17.999839782714844,17.932085037231445
13.099029541015623,14.389554023742676
-0.1994201093912124,-0.0554060973227024
12.539023399353027,15.811965942382812
20.952768325805664,-14.369728088378906
-5.564146041870117,-12.344834327697754
8.74991512298584,-3.122056484222412
-11.129246711730955,-21.384498596191406
-20.04884910583496,9.945711135864258
0.2724760770797729,5.503876686096191
-15.1087064743042,3.3751680850982666
7.896286487579346,24.73033905029297
17.58618927001953,-3.657208442687988
0.5992623567581177,2.8455164432525635
21.368484497070312,-3.2493104934692383
-3.505322217941284,-24.25867462158203
-11.417276382446287,-0.7879163026809692
1.7110142707824707,-11.381653785705566
-24.87943458557129,-0.6212512254714966
-1.1893362998962402,21.176671981811523
3.6105997562408447,1.014716386795044
-3.3593766689300537,17.330190658569336
25.316619873046875,4.294816493988037
4.928050994873047,-15.417180061340332
4.626872539520264,2.626306533813477
6.7428879737854,-21.594575881958008
-22.610313415527344,-9.003412246704102
-4.821231842041016,8.097250938415527
-10.599849700927734,-7.508487701416016
-12.1799898147583,22.767690658569336
16.94569206237793,10.88376235961914
0.2455830574035644,-0.5444954037666321
15.690300941467283,11.672508239746094
15.802870750427246,-20.01559257507324
-9.958306312561035,-11.287893295288086
6.517463207244873,-4.728439331054688
-16.5463809967041,-17.148351669311523
-17.456439971923828,15.217484474182127
2.791895627975464,5.991001605987549
-12.955552101135254,7.625411987304687
14.204581260681152,20.730831146240234
16.636930465698242,-9.605783462524414
0.0715540722012519,1.2268658876419067
18.621692657470703,-8.867844581604004
-10.218830108642578,-23.2655029296875
-12.066492080688477,2.419656276702881
-1.304093360900879,-9.823389053344728
-23.4014892578125,6.895265579223633
5.150905132293701,21.805709838867188
4.842941761016846,-0.0920976027846336
1.3189550638198853,17.026813507080078
25.80956649780273,-2.741577386856079
0.0642024204134941,-17.200040817260742
4.06024694442749,0.5798230767250061
0.6744232177734375,-22.224824905395508
-24.563615798950195,-1.7015661001205444
-2.809347152709961,9.932211875915527
-12.071890830993652,-3.982178211212158
-5.143563747406006,24.650842666625977
20.385433197021484,6.030353546142578
1.162584900856018,-2.160961151123047
17.18903923034668,6.953512668609619
9.696434020996094,-23.575977325439453
-13.406533241271973,-8.047273635864258
3.473473072052002,-4.886155128479004
-20.32904052734375,-10.903890609741213
-12.592851638793944,20.207321166992188
6.007601261138916,6.038239479064941
-9.943479537963867,9.843684196472168
19.90450096130371,16.467111587524414
13.845806121826172,-14.09346866607666
0.1393797248601913,0.2085523158311844
14.903124809265137,-13.074440002441406
-16.27737045288086,-19.71535301208496
-12.362493515014648,6.426980018615723
-3.4659535884857178,-7.222414970397949
-20.9941520690918,12.462515830993652
11.610907554626465,19.799776077270508
5.738376617431641,-1.799636721611023
5.592142105102539,15.083609580993652
24.0329818725586,-8.998810768127441
-5.28486442565918,-17.26103973388672
1.6871258020401,-0.3538834452629089
-5.21894645690918,-20.50313377380371
-24.477495193481445,4.84157657623291
-0.0852481201291084,11.863799095153809
-10.432443618774414,-0.7704590559005737
1.9177038669586184,25.02471923828125
21.46762466430664,-0.1738554090261459
0.8042600154876709,-3.67766046524048
17.71779441833496,2.451662063598633
2.8982903957366943,-25.762815475463867
-16.182247161865234,-3.736693859100342
1.660050868988037,-4.744266510009766
-22.05399513244629,-5.402884006500244
-6.363399028778076,23.20411872863769
8.05367660522461,4.697464942932129
-6.529816150665283,10.656556129455566
23.071090698242188,9.778189659118652
9.684146881103516,-17.91914939880371
-1.1658393144607544,-0.49088254570961
10.512630462646484,-15.940546989440918
-21.18891716003418,-14.003680229187012
-10.23770809173584,10.86251735687256
-5.011899471282959,-5.410438060760498
-15.840898513793944,17.0670223236084
16.283411026000977,16.165990829467773
6.2095255851745605,-4.440036296844482
8.114095687866211,12.290926933288574
20.459442138671875,-15.625150680541992
-10.801515579223633,-15.703510284423828
1.1754212379455566,-0.2555476129055023
-10.176963806152344,-17.78588104248047
-22.17052459716797,12.47886848449707
3.90498161315918,12.64093780517578
-9.726691246032717,2.0951642990112305
8.579710960388184,22.723751068115234
21.27452850341797,-6.986692905426025
-0.188394159078598,-4.978812217712402
16.751487731933594,-2.251335620880127
-4.024974822998047,-25.74343490600586
-17.703882217407227,1.287092208862305
0.1704597622156143,-3.4141845703125
-21.39455986022949,1.0575891733169556
0.4896607398986816,24.535343170166016
10.585509300231934,2.4017248153686523
-2.806969165802002,11.557635307312012
24.555992126464844,3.346381664276123
3.643033981323242,-20.57273292541504
-1.7632166147232056,-0.938971757888794
5.351126670837402,-17.394880294799805
-24.62935447692871,-8.151808738708496
-7.239334106445312,14.415132522583008
-5.137312412261963,-3.215909957885742
-9.37374496459961,20.72558212280273
21.39721870422364,11.044678688049316
5.938385009765625,-6.315316677093506
10.2429838180542,8.998568534851074
14.366473197937012,-20.702861785888672
-15.70824909210205,-12.32552433013916
0.1708430051803589,-0.0445845089852809
-13.682990074157717,-14.30732250213623
-18.828689575195312,17.776382446289062
7.823392868041992,11.667899131774902
-6.716043949127197,3.9633851051330566
14.14259433746338,18.97464370727539
18.43027114868164,-13.328207015991213
-2.129848003387451,-6.476088047027588
14.2984037399292,-6.003211498260498
-11.805280685424805,-22.8539981842041
-16.98068618774414,6.711296081542969
-0.1672507375478744,-2.221797466278076
-20.1496639251709,6.753793716430664
7.48384952545166,24.192550659179688
12.203734397888184,-0.9373306035995485
0.0031650606542825,10.139394760131836
24.20062065124512,-4.277884483337402
-2.235943555831909,-21.68123435974121
-3.788465738296509,-0.2848822474479675
0.994172751903534,-17.53143310546875
-25.651582717895508,-0.2070597261190414
-2.574381351470948,16.905414581298828
-4.150340080261231,-1.3990070819854736
-3.6980929374694815,21.4166202545166
23.71127700805664,4.880679607391357
4.125837326049805,-8.689574241638184
11.306780815124512,5.731069564819336
8.741086959838867,-23.541534423828125
-18.51090812683105,-8.492572784423828
-0.7490664720535278,1.372998833656311
-17.023555755615234,-8.886734962463379
-12.934637069702148,21.84953498840332
11.574175834655762,9.767729759216309
-4.698186874389648,5.082573413848877
19.00132179260254,14.598793029785156
14.669140815734863,-17.849477767944336
-4.283677101135254,-6.679619312286377
11.661556243896484,-8.908777236938477
-17.329330444335938,-19.31766891479492
-15.31985569000244,11.94082736968994
-0.4867933690547943,-0.5997933745384216
-16.388120651245117,11.071101188659668
14.07725429534912,21.07634162902832
12.879546165466309,-4.844271659851074
2.4398021697998047,8.392884254455566
22.408233642578125,-10.554743766784668
-8.09658432006836,-20.609539031982425
-4.623900413513184,1.0638900995254517
-3.5065932273864746,-16.264392852783203
-25.156280517578125,6.382820129394531
2.927298069000244,17.48190689086914
-2.8464863300323486,-0.4288586378097534
2.314375877380371,21.23745918273925
24.852649688720703,-1.789669156074524
1.875632286071777,-11.038558959960938
10.852411270141602,1.9589663743972776
1.5470298528671265,-24.676244735717773
-21.33679580688477,-2.216489315032959
-0.6888142824172974,2.8244400024414062
-17.2303524017334,-4.22270393371582
-6.296326637268066,25.61704444885254
15.545167922973633,5.6476240158081055
-3.0520594120025635,4.803158760070801
21.341691970825195,7.736883163452148
9.584399223327637,-22.290903091430664
-6.661909580230713,-5.603808403015137
8.29930305480957,-10.492992401123049
-21.87279510498047,-13.02364730834961
-11.679372787475586,16.756824493408203
0.4356072545051574,0.2193350940942764
-12.669082641601562,14.879117965698242
19.36687660217285,16.859949111938477
11.178702354431152,-9.245049476623535
4.379574298858643,6.58858585357666
18.09276962280273,-15.530692100524902
-14.04128646850586,-18.328346252441406
-5.644557476043701,2.559372901916504
