ang,g03,p03,g06,p06,g10,p10,g115,p115
78.0,27.417522054823166,3.173937358736822,27.40426628936001,1.8909187677482748,27.390026972536887,-1.167323401432867,27.392200566443062,-2.7110261910768827
79.0,27.41648185006522,3.1698930951874615,27.40012923749599,1.8742162333331862,27.378873500490947,-1.217763727490592,27.377721629131436,-2.780334033870247
80.0,27.415401560733006,3.166338256092075,27.395824411026762,1.859446892594292,27.36720438323632,-1.263067037416846,27.362530163170874,-2.8430268322113363
81.0,27.414286461217124,3.163290130476838,27.391372404819165,1.8466847033909062,27.355072759144168,-1.3029988369239618,27.34669340858584,-2.8987776416853137
82.0,27.41314199793804,3.160763551580004,27.38679457944866,1.8359942262171671,27.342534331308368,-1.3373474218698789,27.330282228655687,-2.9472872155550647
83.0,27.411973763242404,3.158770821490407,27.38211296520683,1.8274302617293472,27.329647166063506,-1.3659252039084606,27.31337089122683,-2.9882859047311
84.0,27.410787468516837,3.157321647723279,27.37735016178544,1.8210375286967633,27.316471473846153,-1.388569981527752,27.296036824635355,-3.021535527668078
85.0,27.409588916642157,3.156423092111595,27.372529233981023,1.8168503849478839,27.30306937214489,-1.4051461450315799,27.27836034702571,-3.046831194248682
86.0,27.408383973915903,3.1560795323387367,27.36767360380452,1.814892593802199,27.289504630464776,-1.4155458030982686,27.260424368074712,-3.0640030656825274
87.0,27.407178541575064,3.1562926363814086,27.362806939422263,1.8151771383682274,27.275842397440258,-1.4196898177427784,27.242314062409278,-3.072918030511289
88.0,27.405978527054934,3.1570613500727234,27.35795304139622,1.8177060859437404,27.262148910466347,-1.4175287338499913,27.22411651434111,-3.0734812750305593
89.0,27.40478981512286,3.158381897934305,27.353135726733274,1.8224705045737153,27.248491188478937,-1.4090435889712296,27.205920333932475,-3.065637724878627
90.0,27.403618239028273,3.160247797360654,27.34837871129335,1.8294504336071782,27.234936708798173,-1.3942465888134734,27.187815244851766,-3.0493733332693864
91.0,27.402469551812153,3.1626498861741084,27.343705491145332,1.8386149098399471,27.22155306925114,-1.3731816338371061,27.16989164497217,-3.0247161904345035
92.0,27.401349397920146,3.1655763634997243,27.339139223495273,1.8499220505427445,27.20840763710511,-1.3459246826389517,27.152240141206004,-2.9917374283573395
93.0,27.400263285263698,3.1690128438397664,27.334702607844406,1.8633191943486054,27.195567186666437,-1.3125839383615414,27.13495106064161,-2.950551894897984
94.0,27.399216557873302,3.1729424241578954,27.33041776806263,1.8787431006157362,27.183097527724552,-1.2732998452558206,27.118113940650513,-2.9013185719884405
95.0,27.39821436928617,3.177345763710406,27.326306136086668,1.8961202074928565,27.171063127338556,-1.2282448837468962,27.101817001245436,-2.8442407137713417
96.0,27.39726165680881,3.1822011762922955,27.322388337969805,1.9153669484964837,27.159526727767506,-1.1776231539162154,27.08614660358059,-2.7795656824088155
97.0,27.396363116791424,3.1874847344942907,27.318684083021076,1.936390126969087,27.148548963625153,-1.1216697392179356,27.07118669907757,-2.707584461822364
98.0,27.395523181047388,3.1931703854973534,27.31521205677626,1.959087347328449,27.138187981587794,-1.0606498444743977,27.057018274214606,-2.628630832847989
99.0,27.394745994545794,3.1992300778630636,27.31198981853929,1.9833475015448698,27.128499066190074,-0.9948577047249785,27.043718796514938,-2.543080197183258
100.0,27.394035394499458,3.205633898713046,27.309033704221367,2.0090513088055673,27.119534275399904,-0.9246152642956531,27.03136166769195,-2.451348042025785
101.0,27.393394890964036,3.212350220625467,27.306358735185338,2.0360719058452617,27.111342089762935,-0.850270628469076,27.020015690236118,-2.353888042384227
102.0,27.39282764905625,3.2193458575188174,27.303978533774735,2.0642754849505707,27.103967078941352,-0.7721962933070472,27.009744553943392,-2.251189803592723
103.0,27.39233647289113,3.226586228735016,27.30190524617036,2.0935219761881,27.097449589436863,-0.6907871624447637,27.00060634897232,-2.143776252454927
104.0,27.391923791328864,3.2340355304832826,27.300149473172528,2.1236657699702732,27.091825457179873,-0.6064583629631954,26.992653111965108,-2.032200691546052
105.0,27.391591645612326,3.2416569137585327,27.298720209454647,2.154556475666027,27.087125748483846,-0.5196428756755722,26.985930411568248,-1.9170435373477517
106.0,27.391341678965713,3.2494126678063253,27.297624791773703,2.1860397115927697,27.083376532607538,-0.4307889982498523,26.98047697933867,-1.7989087689105645
107.0,27.39117512821401,3.2572644081708972,27.2968688565567,2.2179579213971863,27.08059868883958,-0.34035766245358445,26.976324391521942,-1.678420119451431
108.0,27.39109281747137,3.2651732683315515,27.29645630720976,2.2501512115526623,27.0788077506268,-0.24881962936871105,26.973496806548827,-1.556217048522086
109.0,27.391095153934945,3.2731000939112675,27.296389291419057,2.282458204474409,27.078013788815465,-0.15665258860803988,26.97201076232705,-1.4329505369564401
110.0,27.391182125808335,3.281005638421618,27.296668188631507,2.3147169015837505,27.078221335574288,-0.06433818931301971,26.9718750365246,-1.3092787505722185
111.0,27.39135330236673,3.28885075950069,27.29729160781943,2.346765550545882,27.07942935002968,0.02764096803420557,26.973090572071715,-1.1858626214310277
112.0,27.391607836163438,3.296596614595387,27.298256395547643,2.3784435108581192,27.08163122608088,0.1188043492243196,26.975650469076818,-1.0633613972558749
113.0,27.39194446736493,3.304204855044105,27.299557654275873,2.409592111985461,27.084814842288,0.20867648342544953,26.979540043286065,-0.942428210302154
114.0,27.39236153018947,3.311637817526389,27.301188770744634,2.440055498320163,27.088962653154457,0.29678991022487367,26.98473695014666,-0.8237057165516433
115.0,27.39285696141215,3.3188587118630437,27.303141454210007,2.4696814553866773,27.094051820569707,0.3826880479805084,26.99121137249128,-0.7078218545656227
116.0,27.393428310887572,3.3258318041745554,27.30540578421385,2.498322211913859,27.10005438365267,0.46592795629649686,26.998926268874264,-0.5953857707451675
117.0,27.394072754029686,3.3325225944358863,27.30797026750093,2.525835212655238,27.106937464752598,0.5460829673541525,27.007837678686037,-0.4869839541971146
118.0,27.394787106177844,3.338897987502122,27.31082190362557,2.5520838571459876,27.114663508932644,0.6227451631616816,27.01789507937406,-0.38317662001182384
119.0,27.395567838767313,3.3449264567210832,27.313946258727164,2.5769381999381835,27.12319055389189,0.6955276784686646,27.02904179042568,-0.2844943746748072
120.0,27.396411097213136,3.3505781992977575,27.31732754689841,2.6002756082482392,27.13247252697938,0.7640668120477869,27.041215418234255,-0.1914351917214674
121.0,27.39731272040693,3.355825282625318,27.32094871852176,2.6219813733753483,27.142459565724497,0.8280239321947818,27.054348335583303,-0.10446171978338725
122.0,27.398268261718112,3.360641780856241,27.324791554909368,2.6419492726974454,27.153098358152953,0.8870871655591088,27.068368189247856,-0.023998939040438927
123.0,27.39927301138348,3.3650039010460375,27.328836768550424,2.6600820795191282,27.164332499077094,0.9409728617056317,27.08319842912517,0.04956782403363036
124.0,27.40032202016247,3.368890098265439,27.33306410824596,2.676292018522247,27.176102858540613,0.9894268290482842,27.09875885236142,0.11589451970465348
125.0,27.40141012412955,3.3722811791441814,27.33745246839653,2.690501165049483,27.188347958656948,1.032225340917961,27.1149661561266,0.17467963750763715
126.0,27.4025319704706,3.3751603933764613,27.341980001701142,2.702641786928041,27.201004355201786,1.069175913462601,27.131734492991278,0.22566511519556798
127.0,27.403682044145693,3.377513512788795,27.34662423452677,2.712656628005533,27.21400702049604,1.1001178597788623,27.148976023259678,0.26863690569388154
128.0,27.40485469527805,3.379328897641699,27.35136218421608,2.720499133019217,27.227289724338455,1.124922627094378,27.16660145909487,0.30342521769833297
129.0,27.406044167126396,3.3805975499070655,27.356170477615706,2.7261336138485888,27.24078541000734,1.143493925931466,27.184520595814703,0.3299044489412779
130.0,27.4072446244968,3.3813131533354976,27.36102547012881,2.7295353576020887,27.254426562641182,1.1557676619592883,27.2026428263213,0.34799283385288504
131.0,27.408450182449478,3.381472100196987,27.36590336462157,2.7306906773613093,27.268145567617154,1.1617116826811866,27.220877635235134,0.3576518293599804
132.0,27.409654935156457,3.3810735046490947,27.370780329544555,2.729596906745172,27.281875056868575,1.161325352198844,27.239135069918614,0.3588852639160507
133.0,27.410852984766887,3.380119202753434,27.375632615664287,2.726262339760922,27.295548241406845,1.1546389680609366,27.257326186178645,0.3517382755800895
134.0,27.412038470138945,3.3786137392298485,27.38043667083812,2.7207061176778495,27.309099228635052,1.1417130346515307,27.27536346702013,0.33629606510899634
135.0,27.413205595299463,3.376564341098259,27.38516925230522,2.7129580648897047,27.32246332335138,1.1226374077310197,27.293161213370528,0.31268248966171086
136.0,27.41434865749572,3.3739808784235095,27.389807536007638,2.703058475929083,27.335577311635888,1.0975303246313786,27.310635906201707,0.2810585218965116
